item_id;url;scrape_status;scrape_error;fecha_publicacion;titulo;descripcion;precio;moneda;marca;modelo;anio;horas;seller_name;seller_url;seller_time_on_ml;ubicacion_address_line;ubicacion_ciudad;ubicacion_provincia;ubicacion_latitud;ubicacion_longitud;condicion;garantia;potencia;tipo_direccion
MLA2260382136;https://articulo.mercadolibre.com.ar/MLA-2260382136;ok;;;Pala Cargadora Lonking Cdm932 1 M3 80 Hp Precio Por Anticipo - US$ 14.600;"AMG VIAL 

Somos una empresa con más de 35 años de experiencia, dedicada a la comercialización de Maquinaria Vial, Agrícola y de Logística. Representamos marcas líderes en cada una de las líneas en las que trabajamos como KUBOTA en Tractores, HYVA en Hidrogruas, y LONKING en Maquinas Viales. 

Brindamos un servicio integral de Garantía, Post-Venta y Repuestos. ¡Los invitamos a conocer nuestra línea completa de equipos!!! 

» PALA CARGADORA LONKING CDM932 

Con mayor envergadura y con 5.500 Kgs de peso operativo, motor de 80 HP y una capacidad de carga de 1 M3, esta cargadora es la indicada para tareas de limpieza auxiliar o carga de granel para diferentes usos.

CARACTERÍSTICAS:

• Motor Original Quanchi 80HP.
• Transmisión hidráulica y convertidor de par
• Balde de 1 M3.
• Capacidad de levante de 1600 KG.
• Cabina Vidriada con Visión Panorámica
• Aire Acondicionado 
• Peso Operativo 5.500 KG.

» GARANTÍA: 1000 Horas o 1 Año !!!
+ SERVICIO TÉCNICO en todo el País 
+ Contamos con stock permanente de REPUESTOS.

» FORMA DE PAGO: 
El Valor Publicado Corresponde al ANTICIPO EN DOLARES AMERICANOS. DOLAR OFICIAL !!. SALDO EN CUOTAS FIJAS EN PESOS!!!. Promoción Válida Hasta Agotar Stock.

» CONTACTO ¦ UBICACIÓN
Su Consulta No Molesta. Déjenos un teléfono de contacto, y un asesor comercial se pondrá en contacto. 

* Ubicación: General Rodriguez y Monte Grande, Esteban Echeverría.
Somos IMPORTADORES OFICIALES de LONKING, en ARGENTINA.";;;Lonking;CDM932;2025;1000;Servicios Amg Vial;https://www.mercadolibre.com.ar/perfil/Servicios Amg Vial;;;;;;;;;;
MLA1475795479;https://articulo.mercadolibre.com.ar/MLA-1475795479;ok;;;Pala Cargadora Taurus Ctx930 1.3 Metros - Motor 125hp - US$ 42.900;"Modelo CTX930
Capacidad del balde: 1,3 m3
Capacidad de carga: 2.000 Kg
Altura máxima de descarga: 4.250 mm
Motor: Yuchai 
Potencia del motor: 114
Opcional Motor: Cummins Turbo 100 HP (USD 49.600)
Neumáticos: 16/70-24
Distancia del suelo: 430 mm
Velocidad máxima: 32 Km/h
Dimensiones: 5950x2150x2850 mm
Peso operativo: 6.000 Kg.

#GrupoTaurus | #InnovacionConstante";;;Taurus;CTX930;2025;;Grupo Taurus;https://www.mercadolibre.com.ar/perfil/Grupo Taurus;;;;;;;;;;
MLA2765514758;https://articulo.mercadolibre.com.ar/MLA-2765514758;ok;;;Pala Cargadora Komatsu Wa 200 2m - Año 2008 - US$ 58.000;"Pala Cargadora 2m WA 200 KOMATSU
Año: 2008.
Km/ hs: 9189.
El precio está expresado en USD (DOLARES AMERICANOS) y es + IVA.";;;Komatsu;WA 200;2008;9189;Biscayne;https://www.mercadolibre.com.ar/perfil/Biscayne;;;;;;;;;;
MLA1514185199;https://articulo.mercadolibre.com.ar/MLA-1514185199;ok;;;Cargadora Frontal John Deere 544k - US$ 93.600;"Cargadora Frontal John Deere 544k

¡VALOR EXPRESADO EN DOLAR OFICIAL!

Descripción:
Año: 2013
Horas de uso: 14.226 hs.
DETALLES PINT CONTRAPESO/BUEN ESTADO PINTURA GRAL, CUBIERTAS BUENAS , INTERIOR COMPLETO(REP ASIENTO), REPARADA COMPLETA.

Fabricante del motor: John Deere 
Modelo del motor: E 6068H 
Potencia neta: 167 hp (124,5 kW) a 1.900 rpm 
Cilindrada: 6,8 L 
Par máximo: 672,5 Nm a 1.600 rpm 
Número de cilindros: 6 
Aspiroación: Turboalimentado con intercooler 
Peso operativo: 12.911 kg 
Capacidad del cucharón: 2,3 m³ 
Ancho del cucharón: 2,54 m 
Neumáticos estándar: 20.5 R25 
Altura máxima de volcado: 2,76 m 
Radio de giro exterior: 5,0 m 
Velocidad máxima: 40 km/h 
Longitud de transporte: 7,43 m 
Ancho de transporte: 2,55 m 
Altura de transporte: 3,24 m 
Capacidad del sistema hidráulico: 91 L (24 gal) 
Capacidad del tanque de combustible: 325 L

UBICACIÓN: Rosario, Santa Fe, Argentina.

¿QUIENES SOMOS?

Maquin-ar es el primer sitio web en Argentina especializado en la compra y venta de maquinaria. Somos una empresa comprometida con facilitar la gestión comercial de maquinaria en diversos sectores de la actividad económica, ofreciendo un espacio seguro, confiable y eficiente para comprar y vender equipos usados.

¿QUE NOS DIFERENCIA?

Maquin-ar se destaca por su alcance y atención al cliente en todo el país. Contamos con:

Cobertura nacional: Comercialización en 24 provincias de Argentina.
Atención personalizada: Disponible las 24 horas, los 7 días de la semana.
Red de talleres: Más de 150 talleres zonales distribuidos en todo el país.
Financiación exclusiva: Línea de financiación bancaria para equipos usados.
Certificación de equipos: Todos los equipos tienen posibilidad de ser certificados a través de Worklift.
Gestores especializados: Un equipo de 50 gestores comerciales con amplia experiencia en el negocio de compra-venta de maquinaria usada.

Con Maquin-ar, garantizamos un proceso de compra y venta ágil, seguro y con el respaldo de expertos en el sector.";;;John Deere;544k;2013;14226;Maquinar;https://www.mercadolibre.com.ar/perfil/Maquinar;;;;;;;;;;
MLA2275456156;https://articulo.mercadolibre.com.ar/MLA-2275456156;ok;;;Tractor New Holland T7.205 Usado - US$ 1.000;"Tractor New Holland T7.205

Año 2017

9000 hs 

 DUAL

 FINANCIACIÓN

DEJANOS TU COSULTA Y UN ASESOR COMERCIAL SE CONTACTA A LA BREVEDAD.


Concesionario OFICIAL NEW HOLLAND

Brandsen-Balcarce- Necochea-Tandil-Tres Arroyos";;;New Holland;T7.205;2017;9000;Oscar Pourtau;https://www.mercadolibre.com.ar/perfil/Oscar Pourtau;;;;;;;;;;
MLA1485999697;https://articulo.mercadolibre.com.ar/MLA-1485999697;ok;;;Pala Cargadora Shantui L55 3m3 Motor Weichai 220 Hp - US$ 89.900;"Hannover Maquinarias es una empresa dedicada a la importación directa y representación oficial en Argentina de equipamiento pesados marca LONKING, JAC, SHANTUI, EVERUN, LUNA ALG. Conformado por profesionales de distintas áreas, abocados a brindar a nuestros clientes un asesoramiento completo y detallado a la hora de seleccionar el equipo correcto que cubra la amplia gama de usos y necesidades que se presenten.

Un equipo de personas esta preparado para brindarte una gran experiencia desde un primer contacto hasta en nuestro servicio integral de Garantía, Post-Venta y Repuestos.

Pala Cargadora SHANTUI L55
- Motor DEUTZ WEICHAI/WP6G220E22, de 220 Hp.
- Balde de 3 m3.
- Operación del Balde por Joystick Hidráulico.
- Posicionador del balde Automático.
- Capacidad de levante de 5000kg.
- Corte de Balde (Fin de Recorrido).
- Circuito de Frenos Independientes.
- Freno de Estacionamiento Neumático.
- Rodado L3 de alta TRACCION.
- Cabina Vidriada ROPS FOPS con Visión Panorámica.
- Aire Acondicionado Frío/Calor. Radio, MP3.
- Peso Operativo 16.800KG.

Financiación a medida – Tomamos tu máquina usada como parte de pago.

HANNOVER MAQUINARIAS – Representante de SHANTUI en Argentina.

Shantui Construction Machinery Co., Ltd. se fundó en 1993 .Shantui es una empresa estatal que cotiza en bolsa y filial de Shandong Heavy Industry Group. Shantui se encuentra entre los 50 principales fabricantes mundiales de maquinaria de construcción y entre las 500 principales empresas manufactureras de China.

Venta de máquinas NUEVAS

Venta de máquinas USADAS reacondicionadas.

Repuestos / Servicio Técnico / Mantenimiento

Realizamos el servicio de postventa y reparación de tu máquina.

Estamos para atenderte los 365 días del año las 24hs!";;;SHANTUI;L55;2025;24;Hannovermaquinarias;https://www.mercadolibre.com.ar/perfil/Hannovermaquinarias;;;;;;;;;;
MLA1473940025;https://articulo.mercadolibre.com.ar/MLA-1473940025;ok;;;Tractor Roland H 50hp Doble Tracción Con Ruedas Agricolas - US$ 21.070;"Descripción:
- Motor 4 cilindros, inyección directa, diesel
- Doble tracción
- Dimensiones generales: 3660x1380x2540
- Peso: 2023 kg (sin contrapeso)
- Caja de transmisión: 8 de avance + 8 retroceso (ver con marcos)
- Embrague seco, doble efecto, no independiente
- Frenos en seco
- Dirección hidráulica
- Velocidad máxima: 29km/h
- Elevador 3 puntos de alta presión, 1500kg en punto de enganche
- Doble salida hidráulica, 28 L/min


-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-

> IMPORTANTE: 

*EL PRECIO PUBLICADO ES FINAL, INCLUYE EL IVA DEL 10,5%

*LOS PRECIOS ESTÁN EXPRESADOS EN DÓLARES ESTADOUNIDENSES

*TIPO DE CAMBIO A DÓLAR OFICIAL VENTA BNA 

*PRECIO EN FÁBRICA (NO INCLUYE FLETE A CONCESIONARIO NI OTROS TRASLADOS)  

*FOTOS A MODO ILUSTRATIVO

*EL PRECIO PUBLICADO TIENE DESCUENTO QUE CORRESPONDE AL PAGO DE CONTADO

*CONSULTA POR FINANCIACIONES DISPONIBLES Y ENTREGA INMEDIATA EN CONCESIONARIOS";;;Roland H;RH050;2025;;Roland H;https://www.mercadolibre.com.ar/perfil/Roland H;;;;;;;;;;
MLA2796045294;https://articulo.mercadolibre.com.ar/MLA-2796045294;ok;;;Pala Cargadora Crybsa C80 Balde 1 Metro - US$ 33.500;"DOLAR OFICIAL BNA.

Características Principales:
 
•	Capacidad de balde: 1 metro
•	Motor Diesel 4 tiempos. 93 hp.
•	Capacidad de carga 1.800 kg
•	Cuchilla anti desgaste y uñas.
•	Aire acondicionado y calefacción.
•	Cámara de retroceso
•	Comandos joystick.
•	4 x 4
•	Articulada 
•	Tercer vía hidráulica.
•	Luces de trabajo LED.
•	Sonido marcha atrás.
•	Estéreo.
 
Garantía de un año o 2.000 hs de uso.";;;CRYBSA;C80;2025;2000;American Vial;https://www.mercadolibre.com.ar/perfil/American Vial;;;;;;;;;;
MLA1537482411;https://articulo.mercadolibre.com.ar/MLA-1537482411;ok;;;Tractor Cortacesped John Deere S140 - US$ 7.000;"Accesible, fácil de mantener y de uso intuitivo
Los tractores de jardín Serie S son fáciles de operar gracias a su transmisión hidrostática, tienen mayor durabilidad y brindan mayor confort.
Caracteristicas :

Motor Briggs & Stratton naftero de 22 hp bicilindrico, que entrega suficiente potencia y torque para todos los usos y condiciones.
Tren delantero de fundicion.
Encendido electrónico para arranques rápidos
Transmisión hidrostática y automática con control de velocidad y cambios de dirección mediante dos pedales.
Frenos de discos
Plataforma de corte de 1220 mm (48”) de ancho efectivo de trabajo, con corte regulable de 25 mm a 102 mm
Sistema de corte Edge™ con 3 cuchillas de excelente calidad de corte.
Plataforma del operador diseñada para una confortable operacion.
Luces de trabajo de gran luminosidad que mantienen la visibilidad durante trabajos nocturnos.
Opcionales :

Sistema de recoleccion.
Sistema de Mulching (trituracion).
Kit de Mantenimiento.";;;John Deere;S140;2025;;Charito Srl;https://www.mercadolibre.com.ar/perfil/Charito Srl;;;;;;;;;;
MLA1516351967;https://articulo.mercadolibre.com.ar/MLA-1516351967;ok;;;Tractor Agricola Deutz Ax100 Operativo Envios A Todo El Pais - US$ 25.000;"Motor: F5L913
Ciclo: Diesel 4 tiempos
Cilindrada (cc): 5106
N° de cilindros: 5 en línea
Diámetro x carrera (mm): 102 x 125
Potencia (CV DIN / KW): 93
Régimen (r.p.m): 2150
Par Motor (mKg DIN): 32
Relación de compresión: 17,7 a 1
Sistema de combustible: inyección directa
Bomba inyectora: lineal Bosch
Lubricación: circulación forzada con radiador de aceite incorporado.
Filtro de aire: seco con cartucho cambiable y pre separador centrífugo.
Filtro de gasoil: doble, primario elemento filtrante de fieltro tubular y secundario de tipo estrella de papel celulosa.
Enfriamiento: por aire mediante turboventilador axial accionado por dos correas en V.
Tracción: 4x2 trasera
Embrague: LUK a diafragma doble de 330mm / 295mm.
Caja de velocidades: 8 + 2 M.A. con alta y baja.
Velocidades (aprox) baja: 3,7 / 7,4 / 8,7 / 17,3 M.A.: 4,2
Velocidades (aprox) alta: 6,1 / 12,2 / 14,3 / 28,5 M.A.: 6,8
Árbol toma de potencia: diámetro (según DIN 9611) 1 3/8''. Revoluciones (RPM): 605.
Frenos: de accionamiento mecánico, de tambor sobre árbol intermedio
Equipo hidráulico: levante normal con control remoto. Opcional: K35 categoría II, adicional al control remoto.
Dirección: hidrostática.
Rodado delantero: 7,50x20'' con 1,9 bar de presión de inflado.
Rodado trasero: 18,4x24'' (Opcional 23,1x30'') con 1,1 bar de presión de inflado.
Sistema eléctrico: 12V. Batería: 2x6V 180Ah. Alternador: 12V 28A. Arranque: 12V 3kW (4CV).

CAPACIDADES
Tanque de combustible (litros): 145
Motor aceite total/aceite en cárter (litros): 13,5/12
Aceite de transmisión (litros): 60
Aceite en circuito hidráulico control remoto/K35 (litros): 15/12
PESOS
En orden de servicio sin lastre y sin cabina (kg): 3066
Contrapesos de lastre (kg): 734
Agua en neumáticos (kg): 760
Total con lastre y cabina (kg): 4790
DIMENSIONES
Largo máximo (mm): 4185
Ancho máximo (mm): 2270
Altura máxima - al silenciador - (mm): 2570
Distancia entre ejes (mm): 2411
Trocha delantera variable min/max (mm): 1400/2034
Trocha trasera variable min/max (mm): 1450/1850";;;Deutz;AX100;1984;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2005135396;https://articulo.mercadolibre.com.ar/MLA-2005135396;ok;;;Tractor Cortacésped Roland H 102 C/ Bolsa Recolectora - US$ 8.329;"CARACTERÍSTICAS: 

-Motor Briggs & Stratton bicilíndrico 4 tiempos, nafta
- Dirección Hidrostática con tracción trasera
-Potencia: 22HP
-Tracción simple
- Bloqueo diferencial
- Dimensiones: 2400mm largo x 1260 mm ancho x 1185 mm alto
- Peso: 276 kg
- Ancho de corte: 122cm
- Altura de corte: 2,5 cm a 8cm
- Tipo de ruedas: inflables – tipo parqueras
- Capacidad de bolsa recolectora: 320lts
- Pendiente máxima de trabajo: 12°
-Cortacésped autopropulsado con motor Briggs & Stratton / Intek 7220.


Descripción: 

23 HP de potencia transmitida mediante correas en V hacia el eje trasero con engranaje variable continuo y mediante un acoplamiento electromagnético a la plataforma de corte.

Plataforma de corte: Conjunto de dos cuchillas con un eje vertical de giro y un alcance de 102 cm de ancho, accionada por una correa de dos caras dentadas.

Colector de césped: El césped residual es conducido a través de un canal hacia el colector o dirigido al suelo con el deflector. En vez de hacer la recogida, el cortacésped puede hacer un montón bloqueando el canal de expulsión y usando dos cuchillas de trituración.



-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-.-

> IMPORTANTE: 

*EL PRECIO PUBLICADO ES FINAL, INCLUYE EL IVA DEL 10,5%

*LOS PRECIOS ESTÁN EXPRESADOS EN DÓLARES ESTADOUNIDENSES

*TIPO DE CAMBIO A DÓLAR OFICIAL VENTA BNA 

*PRECIO EN FÁBRICA (NO INCLUYE FLETE A CONCESIONARIO NI OTROS TRASLADOS)  

*FOTOS A MODO ILUSTRATIVO

*EL PRECIO PUBLICADO TIENE DESCUENTO QUE CORRESPONDE AL PAGO DE CONTADO

*CONSULTA POR FINANCIACIONES DISPONIBLES Y ENTREGA INMEDIATA EN CONCESIONARIOS";;;Roland H;RH 102;2025;;Roland H;https://www.mercadolibre.com.ar/perfil/Roland H;;;;;;;;;;
MLA2199597256;https://articulo.mercadolibre.com.ar/MLA-2199597256;ok;;;Cargadora Frontal Case - 821e - US$ 168.000;"Cargadora Frontal Case - 821E

 ¡VALOR EXPRESADO EN DOLAR BILLETE!

Descripción:
Año: 2023
Horas de uso: 2.374 hs.
Motor Case de 220hp.
17.000 kg. de peso operativo.
Balde de 3 metros.

UBICACIÓN: Resistencia, Chaco, Argentina.

¿QUIENES SOMOS?

Maquin-ar es el primer sitio web en Argentina especializado en la compra y venta de maquinaria. Somos una empresa comprometida con facilitar la gestión comercial de maquinaria en diversos sectores de la actividad económica, ofreciendo un espacio seguro, confiable y eficiente para comprar y vender equipos usados.

¿QUE NOS DIFERENCIA?

Maquin-ar se destaca por su alcance y atención al cliente en todo el país. Contamos con:

Cobertura nacional: Comercialización en 24 provincias de Argentina.
Atención personalizada: Disponible las 24 horas, los 7 días de la semana.
Red de talleres: Más de 150 talleres zonales distribuidos en todo el país.
Financiación exclusiva: Línea de financiación bancaria para equipos usados.
Certificación de equipos: Todos los equipos tienen posibilidad de ser certificados a través de Worklift.
Gestores especializados: Un equipo de 50 gestores comerciales con amplia experiencia en el negocio de compra-venta de maquinaria usada.

Con Maquin-ar, garantizamos un proceso de compra y venta ágil, seguro y con el respaldo de expertos en el sector.";;;Case;821E;2023;2374;Maquinar;https://www.mercadolibre.com.ar/perfil/Maquinar;;;;;;;;;;
MLA2005130614;https://articulo.mercadolibre.com.ar/MLA-2005130614;ok;;;Tractor Chery 90hp 4x4 Nacional Con Cabina Full - Financiado - US$ 33.900;"FINANCIACIÓN PROPIA - 50% DE ANTICIPO Y 6 CHEQUES SIN INTERÉS!!! ENTREGA INMEDIATA!!!

Características Técnicas Principales:

• Peso Operativo:    3100 Kg. Con Contrapesos 
• Capacidad de levante 610 mm:  1450 Kg.
• Potencia nominal del motor:  90 HP.
• Válvulas de control remoto:   2 de Doble acción
• Toma de Fuerza:     540/1000 RPM
• Suspensión de 3 Puntos:    Categoría 2


Motor:

• Modelo: Tecnología Perkins II. 
• Potencia: 90 HP @ 2.300 r.p.m.
• Tipo de Motor: De cuatro tiempos y 4 (tres) cilindros en línea.
• Tipo de Inyección: Bomba mecánica y lineal de inyección directa. 

Transmisión:

• Marca:   CHERY
• Tipo:   Caja semis-sincronizada (con Inversor)
• Tracción       4x4. 
• Embrague      Doble en Seco. 
• Marchas de Avance:  Doce (12).
• Marchas de Retroceso:   Doce (12).

Sistema de Freno:

• De Servicio:   A Disco.
• Cantidad de Discos: Uno (1) por rueda.
• De Estacionamiento: De accionamiento manual y mecánico.";;;Chery;RK904C;2025;;American Agro;https://www.mercadolibre.com.ar/perfil/American Agro;;;;;;;;;;
MLA2290534332;https://articulo.mercadolibre.com.ar/MLA-2290534332;ok;;;Silo Autoportante Alimento Balanceado 11 Tn  - US$ 3.068;"FORMA DE PAGO: 5 VALORES (0-30-60-90-120 días) IVA INCLUIDO
 
 Silo F4-2 Autoportante, cono 60°
 
-Silo aéreo F4-2 con un diámetro de 2,47 m por dos hileras de altura lo que hace un volumen de 13.7 m3 que para un peso específico de 800 kg/m3 da una capacidad de 11 Ton (trigo) o 9 toneladas alimento balanceado, altura a la boca de llenado 5,40 m.
Cuenta con una puerta de entrada hombre en la primera hilera.-
-Base construida con seis patas plegadas en chapa galvanizada, cono de chapa galvanizada calibre 20 con un ángulo de 60°, abulonado a la base con bulones galvanizados.
-Escaleras exterior y superior galvanizadas y modulares para su fácil montaje, la exterior a partir de los tres metros de altura se le incluye un cubre hombre a fin de cumplir con los requisitos de las A.R.T.-Sistema de apertura y cierre de la tapa de llenado comandada desde nivel de piso. 
-También cuenta con un bolsero que se puede colocar donde desee el propietario como accesorio que viene incluido.";;;Fadesi;F4-2 60°;2025;;Fadesisrl;https://www.mercadolibre.com.ar/perfil/Fadesisrl;;;;;;;;;;
MLA2005109628;https://articulo.mercadolibre.com.ar/MLA-2005109628;ok;;;Tractor Chery Pala Incluida 4x4 Tipo John Deere - US$ 24.200;"Características Técnicas Principales:

• Peso Operativo:                  2.100 Kg.  
• Capacidad de levante 610 mm:      833Kg.
• Potencia nominal del motor:          50HP.
• Válvulas de control remoto:              2 de Doble acción
• Toma de Fuerza:                       540/1000 RPM
• Suspensión de 3 Puntos:                Categoría 2
• Neumáticos:                   8.3 x 20/12.4-28
 

Motor:

• Marca:     498BT de tecnología Perkins II.  
• Potencia:        50 HP @ 2.300 r.p.m.
• Tipo de Motor:       De cuatro tiempos y 4 (tres) cilindros en línea.
• Tipo de Inyección:   Bomba mecánica y lineal de inyección directa. 

Transmisión:

• Marca:     ZOOMLION   
• Tipo:     Caja semi-sincronizada (con Inversor)
• Tracción                  4x4.   
• Embrague                Doble en Seco.    
• Marchas de Avance:  Dieciséis (16).
• Marchas de Retroceso:  Dieciséis (16).

Sistema de Freno:

• De Servicio:        A Disco.
• Cantidad de Discos:   Uno (1) por rueda.
• De Estacionamiento:   De accionamiento manual y mecánico.

Dimensiones Generales:

• Largo Total:   3.900 MM.
• Ancho Total:   1.680 MM.  
• Altitud    2.120 MM.

Accesorios y Misceláneas:

• Caja con Herramientas.
• Manual para el Operador y Mantenimiento.
• Manual completo con despiece del equipo.
• Engrasador.";;;Chery Bylion;RK504;2021;;American Agro;https://www.mercadolibre.com.ar/perfil/American Agro;;;;;;;;;;
MLA2765436970;https://articulo.mercadolibre.com.ar/MLA-2765436970;ok;;;Retropala - Pala Y Retroexcavadora Hyundai H 490c Año 2006 - US$ 60.000;"RETROPALA - PALA Y RETROEXCAVADORA HYUNDAI H 490C
Año: 2006
Km/ hs: 9064.
El precio está expresado en USD (DOLARES AMERICANOS) y es + IVA.";;;Hyundai;H 490C;2006;9064;Biscayne;https://www.mercadolibre.com.ar/perfil/Biscayne;;;;;;;;;;
